DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-18 3:8:19.500,0.82,0.06,-10.01,21.65,20.00,43.69,0.82,102838.83,-136.26,179.68,-4.70
2018-10-18 3:8:20.000,0.97,0.34,-10.42,21.64,19.00,43.71,0.82,102842.67,-136.60,178.12,-5.30
2018-10-18 3:8:20.500,0.85,0.12,-9.56,21.63,17.00,43.68,0.82,102836.36,-136.03,179.27,-5.10
2018-10-18 3:8:21.000,0.46,0.27,-9.53,21.64,17.00,43.68,0.82,102828.89,-135.36,178.40,-2.76
2018-10-18 3:8:21.500,0.34,0.00,-9.75,21.63,19.00,43.69,0.82,102811.56,-133.80,180.01,-1.97
2018-10-18 3:8:22.000,0.66,0.09,-9.50,21.63,17.00,43.67,0.82,102797.78,-132.56,179.49,-3.98
2018-10-18 3:8:22.500,1.11,0.46,-9.68,21.64,17.00,43.69,0.82,102795.83,-132.39,177.29,-6.54
2018-10-18 3:8:23.000,0.80,0.00,-9.67,21.64,19.00,43.69,0.82,102793.08,-132.14,180.01,-4.75
2018-10-18 3:8:23.500,0.46,0.04,-8.76,21.63,17.00,43.68,0.82,102792.27,-132.07,179.76,-3.00
2018-10-18 3:8:24.000,-0.08,0.15,-8.30,21.64,19.00,43.69,0.82,102788.39,-131.72,178.95,0.53
2018-10-18 3:8:24.500,0.05,0.12,-8.66,21.63,17.00,43.69,0.82,102792.27,-132.07,179.19,-0.32
2018-10-18 3:8:25.000,0.63,0.01,-9.51,21.64,19.00,43.68,0.82,102790.31,-131.89,179.96,-3.80
2018-10-18 3:8:25.500,0.79,0.14,-9.88,21.64,17.00,43.70,0.82,102807.69,-133.45,179.18,-4.55
2018-10-18 3:8:26.000,0.55,0.02,-9.92,21.64,19.00,43.68,0.82,102817.88,-134.37,179.90,-3.15
2018-10-18 3:8:26.500,0.26,-0.17,-9.26,21.64,17.00,43.70,0.82,102824.22,-134.94,-178.95,-1.60
2018-10-18 3:8:27.000,-0.38,0.02,-9.18,21.63,20.00,43.69,0.82,102830.02,-135.46,179.89,2.39
2018-10-18 3:8:27.500,-0.12,0.22,-9.61,21.63,19.00,43.69,0.82,102827.27,-135.22,178.70,0.74
2018-10-18 3:8:28.000,0.29,-0.08,-9.38,21.64,17.00,43.68,0.82,102837.16,-136.11,-179.55,-1.76
2018-10-18 3:8:28.500,0.58,0.26,-9.82,21.63,17.00,43.69,0.82,102836.36,-136.03,178.50,-3.40
2018-10-18 3:8:29.000,1.09,0.23,-9.62,21.63,17.00,43.71,0.82,102825.34,-135.04,178.64,-6.48
2018-10-18 3:8:29.500,1.21,0.34,-9.07,21.64,19.00,43.70,0.82,102813.19,-133.95,177.84,-7.57
2018-10-18 3:8:30.000,1.36,0.32,-9.08,21.63,19.00,43.68,0.82,102797.78,-132.56,178.02,-8.51
2018-10-18 3:8:30.500,1.05,0.25,-9.34,21.64,17.00,43.69,0.82,102793.08,-132.14,178.49,-6.44
2018-10-18 3:8:31.000,0.83,0.24,-9.16,21.64,19.00,43.69,0.82,102796.66,-132.46,178.52,-5.20
2018-10-18 3:8:31.500,0.70,-0.06,-9.05,21.64,20.00,43.68,0.82,102790.31,-131.89,-179.65,-4.42
2018-10-18 3:8:32.000,0.44,-0.07,-9.01,21.63,17.00,43.69,0.82,102800.54,-132.81,-179.59,-2.80
2018-10-18 3:8:32.500,-0.15,-0.01,-8.83,21.64,17.00,43.70,0.82,102804.92,-133.20,-179.95,0.99
2018-10-18 3:8:33.000,0.20,0.07,-9.08,21.64,19.00,43.69,0.82,102809.61,-133.63,179.59,-1.27
2018-10-18 3:8:33.500,0.34,0.24,-9.58,21.64,19.00,43.69,0.82,102815.12,-134.12,178.58,-2.06
2018-10-18 3:8:34.000,0.50,-0.01,-9.72,21.64,17.00,43.69,0.82,102823.38,-134.87,-179.96,-2.93
2018-10-18 3:8:34.500,0.67,0.03,-9.23,21.64,17.00,43.71,0.82,102823.38,-134.87,179.83,-4.15
2018-10-18 3:8:35.000,0.49,0.21,-9.70,21.64,19.00,43.71,0.82,102826.97,-135.19,178.77,-2.88
2018-10-18 3:8:35.500,0.34,0.04,-10.00,21.64,17.00,43.71,0.82,102826.97,-135.19,179.79,-1.98
2018-10-18 3:8:36.000,0.59,0.01,-9.45,21.64,17.00,43.71,0.82,102823.38,-134.87,179.96,-3.59
2018-10-18 3:8:36.500,0.47,0.08,-9.45,21.63,17.00,43.69,0.82,102814.31,-134.05,179.55,-2.85
2018-10-18 3:8:37.000,0.25,0.12,-9.45,21.64,20.00,43.71,0.82,102806.84,-133.38,179.26,-1.51
2018-10-18 3:8:37.500,0.34,0.21,-9.08,21.64,19.00,43.69,0.82,102801.34,-132.88,178.68,-2.11
2018-10-18 3:8:38.000,1.09,0.07,-9.43,21.63,17.00,43.71,0.82,102800.54,-132.81,179.61,-6.61
2018-10-18 3:8:38.500,1.07,0.43,-9.17,21.64,17.00,43.71,0.82,102798.58,-132.63,177.32,-6.67
2018-10-18 3:8:39.000,1.32,0.26,-9.06,21.64,20.00,43.70,0.82,102799.41,-132.71,178.38,-8.30
2018-10-18 3:8:39.500,1.02,0.06,-9.46,21.63,19.00,43.71,0.82,102803.30,-133.06,179.67,-6.12
2018-10-18 3:8:40.000,0.52,0.06,-9.48,21.64,20.00,43.70,0.82,102810.44,-133.70,179.67,-3.12
2018-10-18 3:8:40.500,0.17,-0.20,-9.27,21.63,17.00,43.69,0.82,102814.31,-134.05,-178.77,-1.07
2018-10-18 3:8:41.000,0.00,0.04,-9.19,21.64,19.00,43.71,0.82,102820.63,-134.62,179.77,0.00
2018-10-18 3:8:41.500,0.03,-0.03,-8.73,21.63,17.00,43.69,0.82,102830.85,-135.54,-179.82,-0.19
2018-10-18 3:8:42.000,0.28,0.12,-9.60,21.65,17.00,43.70,0.82,102833.31,-135.76,179.27,-1.66
2018-10-18 3:8:42.500,0.69,0.27,-9.62,21.64,17.00,43.70,0.82,102832.48,-135.69,178.42,-4.10
2018-10-18 3:8:43.000,0.77,0.28,-9.69,21.64,17.00,43.71,0.82,102826.14,-135.11,178.37,-4.52
2018-10-18 3:8:43.500,0.78,0.17,-9.04,21.63,19.00,43.69,0.82,102818.99,-134.47,178.92,-4.90
2018-10-18 3:8:44.000,0.48,0.21,-9.28,21.64,17.00,43.69,0.82,102820.63,-134.62,178.71,-2.95
2018-10-18 3:8:44.500,0.72,0.21,-9.93,21.64,17.00,43.70,0.82,102804.92,-133.20,178.80,-4.14
2018-10-18 3:8:45.000,0.80,-0.05,-9.42,21.65,19.00,43.72,0.82,102800.25,-132.78,-179.72,-4.88
2018-10-18 3:8:45.500,0.52,0.33,-8.98,21.64,17.00,43.71,0.82,102798.58,-132.63,177.93,-3.30
2018-10-18 3:8:46.000,0.19,0.26,-9.53,21.65,19.00,43.70,0.82,102797.49,-132.54,178.46,-1.15
2018-10-18 3:8:46.500,0.14,0.17,-9.14,21.64,17.00,43.69,0.82,102801.34,-132.88,178.93,-0.90
2018-10-18 3:8:47.000,0.18,0.25,-8.97,21.64,20.00,43.69,0.82,102798.58,-132.63,178.42,-1.16
2018-10-18 3:8:47.500,0.06,0.22,-9.45,21.63,19.00,43.71,0.82,102800.54,-132.81,178.68,-0.35
2018-10-18 3:8:48.000,0.46,0.24,-9.08,21.64,17.00,43.68,0.82,102801.34,-132.88,178.50,-2.90
2018-10-18 3:8:48.500,0.26,-0.12,-9.26,21.63,17.00,43.68,0.82,102803.30,-133.06,-179.24,-1.60
2018-10-18 3:8:49.000,0.87,0.00,-9.93,21.64,19.00,43.68,0.82,102809.61,-133.63,180.01,-5.02
2018-10-18 3:8:49.500,0.55,0.09,-9.64,21.63,19.00,43.69,0.82,102808.80,-133.55,179.50,-3.24
2018-10-18 3:8:50.000,0.37,0.11,-9.56,21.64,19.00,43.68,0.82,102823.38,-134.87,179.38,-2.24
2018-10-18 3:8:50.500,0.39,0.02,-9.18,21.65,18.00,43.70,0.82,102825.05,-135.02,179.89,-2.45
2018-10-18 3:8:51.000,0.53,-0.08,-9.14,21.64,17.00,43.69,0.82,102820.63,-134.62,-179.53,-3.30
2018-10-18 3:8:51.500,0.81,0.05,-9.66,21.65,19.00,43.70,0.82,102822.30,-134.77,179.73,-4.82
2018-10-18 3:8:52.000,0.91,0.40,-9.66,21.64,17.00,43.71,0.82,102823.38,-134.87,177.63,-5.38
2018-10-18 3:8:52.500,0.29,0.21,-8.92,21.63,17.00,43.71,0.82,102825.34,-135.04,178.66,-1.85
2018-10-18 3:8:53.000,0.72,0.13,-9.38,21.64,19.00,43.67,0.82,102815.12,-134.12,179.19,-4.38
2018-10-18 3:8:53.500,0.65,0.00,-9.40,21.64,19.00,43.71,0.82,102815.12,-134.12,180.01,-3.97
2018-10-18 3:8:54.000,0.71,0.03,-9.73,21.64,19.00,43.70,0.82,102815.95,-134.20,179.84,-4.17
2018-10-18 3:8:54.500,0.83,0.13,-9.70,21.64,17.00,43.71,0.82,102815.95,-134.20,179.22,-4.91
2018-10-18 3:8:55.000,1.22,0.19,-9.30,21.64,19.00,43.69,0.82,102809.61,-133.63,178.83,-7.45
2018-10-18 3:8:55.500,0.79,0.20,-9.91,21.63,20.00,43.69,0.82,102808.80,-133.55,178.85,-4.53
2018-10-18 3:8:56.000,0.49,-0.07,-8.97,21.64,17.00,43.69,0.82,102806.84,-133.38,-179.58,-3.12
2018-10-18 3:8:56.500,0.04,0.14,-9.46,21.64,17.00,43.71,0.82,102806.84,-133.38,179.14,-0.23
2018-10-18 3:8:57.000,0.11,0.04,-9.30,21.63,19.00,43.69,0.82,102803.30,-133.06,179.78,-0.71
2018-10-18 3:8:57.500,0.19,-0.38,-9.31,21.64,19.00,43.69,0.82,102804.09,-133.13,-177.66,-1.18
2018-10-18 3:8:58.000,0.14,0.13,-9.27,21.64,19.00,43.71,0.82,102809.61,-133.63,179.18,-0.89
2018-10-18 3:8:58.500,0.31,0.08,-9.20,21.63,17.00,43.71,0.82,102806.05,-133.31,179.54,-1.91
2018-10-18 3:8:59.000,0.41,-0.08,-9.70,21.64,19.00,43.71,0.82,102804.09,-133.13,-179.56,-2.43
2018-10-18 3:8:59.500,1.00,0.31,-9.51,21.64,17.00,43.70,0.82,102813.19,-133.95,178.17,-5.98
2018-10-18 3:9:0.000,0.97,0.19,-9.06,21.64,19.00,43.71,0.82,102809.61,-133.63,178.80,-6.09
2018-10-18 3:9:0.500,0.75,0.18,-9.28,21.63,17.00,43.69,0.82,102808.80,-133.55,178.89,-4.60
2018-10-18 3:9:1.000,0.65,0.27,-9.27,21.65,17.00,43.71,0.82,102814.02,-134.02,178.36,-4.02
2018-10-18 3:9:1.500,0.42,0.19,-8.90,21.64,17.00,43.69,0.82,102812.36,-133.87,178.78,-2.71
2018-10-18 3:9:2.000,0.32,0.22,-8.97,21.63,17.00,43.69,0.82,102814.31,-134.05,178.61,-2.02
2018-10-18 3:9:2.500,0.36,0.22,-9.78,21.63,17.00,43.71,0.82,102811.56,-133.80,178.72,-2.13
2018-10-18 3:9:3.000,0.83,-0.01,-10.20,21.64,17.00,43.69,0.82,102823.38,-134.87,-179.96,-4.67
2018-10-18 3:9:3.500,0.06,0.28,-9.56,21.64,19.00,43.69,0.82,102826.14,-135.11,178.35,-0.34
2018-10-18 3:9:4.000,0.03,0.19,-9.49,21.63,19.00,43.69,0.82,102833.61,-135.79,178.86,-0.17
2018-10-18 3:9:4.500,0.09,-0.10,-9.66,21.63,17.00,43.72,0.82,102828.09,-135.29,-179.44,-0.51
2018-10-18 3:9:5.000,0.46,0.24,-9.33,21.63,17.00,43.71,0.82,102817.07,-134.30,178.54,-2.82
2018-10-18 3:9:5.500,1.01,0.13,-9.53,21.64,20.00,43.69,0.82,102815.12,-134.12,179.21,-6.02
2018-10-18 3:9:6.000,1.25,0.07,-9.31,21.65,17.00,43.70,0.82,102812.06,-133.85,179.60,-7.68
2018-10-18 3:9:6.500,1.10,0.19,-9.90,21.63,17.00,43.68,0.82,102797.78,-132.56,178.90,-6.35
2018-10-18 3:9:7.000,1.11,0.04,-9.43,21.63,17.00,43.71,0.82,102800.54,-132.81,179.78,-6.72
2018-10-18 3:9:7.500,0.92,0.13,-8.86,21.63,17.00,43.69,0.82,102797.78,-132.56,179.15,-5.92
2018-10-18 3:9:8.000,0.56,0.03,-8.77,21.63,19.00,43.69,0.82,102792.27,-132.07,179.83,-3.62
2018-10-18 3:9:8.500,0.50,-0.09,-8.53,21.64,17.00,43.69,0.82,102782.05,-131.15,-179.43,-3.34
2018-10-18 3:9:9.000,0.25,0.02,-8.65,21.64,17.00,43.69,0.82,102784.80,-131.39,179.89,-1.65
2018-10-18 3:9:9.500,0.46,0.09,-9.11,21.63,19.00,43.69,0.82,102792.27,-132.07,179.47,-2.89
2018-10-18 3:9:10.000,0.45,-0.03,-9.81,21.64,17.00,43.69,0.82,102801.34,-132.88,-179.85,-2.63
2018-10-18 3:9:10.500,0.52,0.11,-9.95,21.64,19.00,43.68,0.82,102817.88,-134.37,179.35,-2.98
2018-10-18 3:9:11.000,0.39,0.03,-9.36,21.65,17.00,43.69,0.82,102827.80,-135.26,179.84,-2.40
2018-10-18 3:9:11.500,0.10,0.06,-9.14,21.63,17.00,43.71,0.82,102828.09,-135.29,179.65,-0.60
2018-10-18 3:9:12.000,0.10,0.13,-9.40,21.63,19.00,43.69,0.82,102832.77,-135.71,179.20,-0.58
2018-10-18 3:9:12.500,0.17,0.22,-9.84,21.64,17.00,43.69,0.82,102842.67,-136.60,178.73,-1.00
2018-10-18 3:9:13.000,0.55,0.01,-9.75,21.64,17.00,43.70,0.82,102846.26,-136.92,179.96,-3.21
2018-10-18 3:9:13.500,0.55,0.07,-9.87,21.65,17.00,43.70,0.82,102844.34,-136.75,179.62,-3.17
2018-10-18 3:9:14.000,0.89,0.14,-10.26,21.65,19.00,43.69,0.82,102844.34,-136.75,179.21,-4.96
2018-10-18 3:9:14.500,0.86,0.25,-10.02,21.63,19.00,43.68,0.82,102825.34,-135.04,178.59,-4.92
2018-10-18 3:9:15.000,0.74,0.28,-8.96,21.63,17.00,43.69,0.82,102824.50,-134.97,178.24,-4.71
2018-10-18 3:9:15.500,1.02,0.33,-9.32,21.64,19.00,43.69,0.82,102809.61,-133.63,178.01,-6.21
2018-10-18 3:9:16.000,0.84,-0.02,-8.87,21.64,19.00,43.69,0.82,102801.34,-132.88,-179.89,-5.43
2018-10-18 3:9:16.500,0.87,0.13,-9.52,21.64,17.00,43.66,0.82,102795.83,-132.39,179.21,-5.23
2018-10-18 3:9:17.000,0.79,0.09,-9.28,21.64,17.00,43.69,0.82,102788.39,-131.72,179.48,-4.84
2018-10-18 3:9:17.500,0.22,0.21,-8.75,21.64,19.00,43.68,0.82,102779.30,-130.90,178.63,-1.44
2018-10-18 3:9:18.000,0.37,-0.19,-8.54,21.64,19.00,43.68,0.82,102776.54,-130.65,-178.73,-2.50
2018-10-18 3:9:18.500,0.33,0.00,-9.20,21.65,17.00,43.69,0.82,102778.20,-130.80,180.01,-2.03
2018-10-18 3:9:19.000,0.34,0.03,-9.62,21.63,17.00,43.67,0.82,102778.50,-130.83,179.84,-2.05
2018-10-18 3:9:19.500,0.19,-0.11,-9.61,21.64,19.00,43.68,0.82,102793.08,-132.14,-179.38,-1.14
2018-10-18 3:9:20.000,0.15,0.11,-9.12,21.64,19.00,43.68,0.82,102796.66,-132.46,179.35,-0.96
2018-10-18 3:9:20.500,0.24,0.15,-9.25,21.64,19.00,43.69,0.82,102809.61,-133.63,179.06,-1.48
2018-10-18 3:9:21.000,0.66,0.12,-9.37,21.65,17.00,43.68,0.82,102825.05,-135.02,179.25,-4.04
2018-10-18 3:9:21.500,0.62,0.11,-9.75,21.65,17.00,43.68,0.82,102833.31,-135.76,179.39,-3.65
2018-10-18 3:9:22.000,0.77,0.13,-9.94,21.64,19.00,43.68,0.82,102834.41,-135.86,179.24,-4.41
2018-10-18 3:9:22.500,0.85,0.30,-10.06,21.65,19.00,43.67,0.82,102838.83,-136.26,178.32,-4.84
2018-10-18 3:9:23.000,0.41,0.12,-9.41,21.64,17.00,43.71,0.82,102840.75,-136.43,179.25,-2.51
2018-10-18 3:9:23.500,0.18,0.09,-9.35,21.64,19.00,43.68,0.82,102834.41,-135.86,179.48,-1.12
2018-10-18 3:9:24.000,0.37,0.15,-9.24,21.64,17.00,43.68,0.82,102817.88,-134.37,179.06,-2.31
2018-10-18 3:9:24.500,0.41,0.07,-9.31,21.64,19.00,43.69,0.82,102809.61,-133.63,179.60,-2.53
2018-10-18 3:9:25.000,0.44,0.10,-8.70,21.64,17.00,43.69,0.82,102796.66,-132.46,179.38,-2.90
2018-10-18 3:9:25.500,0.72,0.44,-8.90,21.64,19.00,43.67,0.82,102787.56,-131.64,177.18,-4.61
2018-10-18 3:9:26.000,1.07,0.16,-9.28,21.64,19.00,43.69,0.82,102785.63,-131.47,179.01,-6.59
2018-10-18 3:9:26.500,1.06,0.13,-9.39,21.64,19.00,43.67,0.82,102787.56,-131.64,179.19,-6.46
2018-10-18 3:9:27.000,0.91,0.19,-10.04,21.64,17.00,43.66,0.82,102790.31,-131.89,178.92,-5.18
2018-10-18 3:9:27.500,0.29,0.08,-9.25,21.64,17.00,43.66,0.82,102798.58,-132.63,179.54,-1.78
2018-10-18 3:9:28.000,0.16,0.07,-9.45,21.64,19.00,43.66,0.82,102806.84,-133.38,179.61,-0.99
2018-10-18 3:9:28.500,-0.03,-0.02,-9.24,21.64,17.00,43.68,0.82,102818.70,-134.44,-179.89,0.18
2018-10-18 3:9:29.000,0.01,0.02,-9.08,21.64,17.00,43.67,0.82,102826.14,-135.11,179.89,-0.06
2018-10-18 3:9:29.500,0.21,0.23,-9.72,21.63,17.00,43.66,0.82,102836.36,-136.03,178.66,-1.24
2018-10-18 3:9:30.000,0.29,0.31,-10.20,21.64,19.00,43.66,0.82,102839.92,-136.35,178.29,-1.61
2018-10-18 3:9:30.500,0.47,0.37,-9.60,21.64,17.00,43.67,0.82,102837.16,-136.11,177.78,-2.80
2018-10-18 3:9:31.000,0.56,0.04,-9.60,21.64,17.00,43.67,0.82,102834.41,-135.86,179.78,-3.31
2018-10-18 3:9:31.500,0.80,0.38,-9.91,21.63,17.00,43.66,0.82,102817.07,-134.30,177.80,-4.64
2018-10-18 3:9:32.000,0.86,0.28,-9.55,21.63,19.00,43.67,0.82,102817.07,-134.30,178.35,-5.16
2018-10-18 3:9:32.500,0.74,0.13,-9.46,21.63,19.00,43.67,0.82,102808.80,-133.55,179.20,-4.46
2018-10-18 3:9:33.000,0.35,0.19,-9.21,21.64,17.00,43.66,0.82,102798.58,-132.63,178.82,-2.20
2018-10-18 3:9:33.500,0.21,0.02,-9.15,21.64,19.00,43.65,0.82,102793.08,-132.14,179.89,-1.32
2018-10-18 3:9:34.000,0.62,0.21,-8.91,21.63,19.00,43.65,0.82,102785.93,-131.49,178.66,-4.00
2018-10-18 3:9:34.500,0.58,0.17,-8.77,21.63,16.00,43.66,0.82,102780.42,-131.00,178.89,-3.81
2018-10-18 3:9:35.000,0.82,0.19,-8.82,21.64,17.00,43.67,0.82,102780.13,-130.97,178.77,-5.33
2018-10-18 3:9:35.500,0.89,0.26,-9.26,21.63,19.00,43.65,0.82,102781.25,-131.07,178.41,-5.49
2018-10-18 3:9:36.000,1.02,0.11,-9.25,21.64,19.00,43.67,0.82,102791.15,-131.96,179.36,-6.26
2018-10-18 3:9:36.500,0.53,0.21,-9.61,21.65,17.00,43.66,0.82,102797.49,-132.54,178.76,-3.14
2018-10-18 3:9:37.000,0.36,0.11,-9.98,21.64,17.00,43.68,0.82,102802.17,-132.96,179.41,-2.09
2018-10-18 3:9:37.500,0.60,0.08,-9.48,21.64,19.00,43.67,0.82,102809.61,-133.63,179.55,-3.64
2018-10-18 3:9:38.000,0.48,-0.06,-9.39,21.63,19.00,43.66,0.82,102818.99,-134.47,-179.66,-2.92
2018-10-18 3:9:38.500,0.55,0.03,-8.73,21.64,17.00,43.66,0.82,102818.70,-134.44,179.82,-3.58
2018-10-18 3:9:39.000,0.32,0.21,-9.10,21.63,17.00,43.65,0.82,102814.31,-134.05,178.69,-1.99
2018-10-18 3:9:39.500,0.72,0.16,-9.38,21.64,19.00,43.67,0.82,102815.95,-134.20,179.02,-4.38
2018-10-18 3:9:40.000,1.11,0.31,-9.88,21.64,17.00,43.65,0.82,102815.95,-134.20,178.24,-6.42
2018-10-18 3:9:40.500,0.93,0.28,-9.80,21.63,19.00,43.65,0.82,102818.99,-134.47,178.39,-5.41
2018-10-18 3:9:41.000,0.72,0.13,-9.06,21.63,17.00,43.65,0.82,102819.83,-134.55,179.17,-4.53
2018-10-18 3:9:41.500,0.27,-0.17,-8.94,21.63,19.00,43.64,0.82,102814.31,-134.05,-178.91,-1.72
2018-10-18 3:9:42.000,-0.55,-0.04,-8.89,21.63,20.00,43.64,0.82,102810.73,-133.73,-179.77,3.52
2018-10-18 3:9:42.500,-0.29,-0.18,-9.39,21.64,19.00,43.65,0.82,102824.22,-134.94,-178.90,1.75
2018-10-18 3:9:43.000,-0.34,-0.05,-9.39,21.64,17.00,43.66,0.82,102826.97,-135.19,-179.72,2.05
2018-10-18 3:9:43.500,0.38,0.15,-8.95,21.64,17.00,43.67,0.82,102835.23,-135.93,179.03,-2.45
2018-10-18 3:9:44.000,0.74,0.20,-10.38,21.63,19.00,43.66,0.82,102836.36,-136.03,178.90,-4.06
2018-10-18 3:9:44.500,1.36,0.31,-9.91,21.63,19.00,43.65,0.82,102836.36,-136.03,178.24,-7.81
2018-10-18 3:9:45.000,1.02,0.24,-9.75,21.63,17.00,43.65,0.82,102833.61,-135.79,178.61,-5.94
2018-10-18 3:9:45.500,0.57,0.28,-9.67,21.63,19.00,43.65,0.82,102824.50,-134.97,178.37,-3.34
2018-10-18 3:9:46.000,0.50,0.05,-9.60,21.63,19.00,43.65,0.82,102811.56,-133.80,179.73,-2.97
2018-10-18 3:9:46.500,0.65,0.34,-8.87,21.64,17.00,43.65,0.82,102804.09,-133.13,177.85,-4.20
2018-10-18 3:9:47.000,0.56,-0.03,-8.68,21.64,17.00,43.65,0.82,102798.58,-132.63,-179.82,-3.66
2018-10-18 3:9:47.500,0.60,-0.14,-8.95,21.63,20.00,43.66,0.82,102792.27,-132.07,-179.09,-3.86
2018-10-18 3:9:48.000,0.89,0.06,-8.93,21.63,20.00,43.64,0.82,102786.76,-131.57,179.64,-5.70
2018-10-18 3:9:48.500,0.42,0.21,-9.50,21.64,17.00,43.63,0.82,102787.56,-131.64,178.74,-2.54
2018-10-18 3:9:49.000,0.25,0.18,-9.94,21.64,17.00,43.62,0.82,102787.56,-131.64,178.96,-1.43
2018-10-18 3:9:49.500,0.30,0.14,-9.78,21.63,20.00,43.65,0.82,102784.01,-131.32,179.17,-1.74
2018-10-18 3:9:50.000,0.57,-0.01,-9.58,21.64,19.00,43.65,0.82,102793.08,-132.14,-179.96,-3.38
2018-10-18 3:9:50.500,0.47,0.12,-9.21,21.64,17.00,43.64,0.82,102798.58,-132.63,179.24,-2.92
2018-10-18 3:9:51.000,0.82,0.08,-9.29,21.63,17.00,43.64,0.82,102788.69,-131.74,179.54,-5.07
2018-10-18 3:9:51.500,0.83,-0.01,-9.38,21.64,17.00,43.65,0.82,102785.63,-131.47,-179.95,-5.08
2018-10-18 3:9:52.000,0.78,0.06,-8.94,21.64,20.00,43.63,0.82,102782.05,-131.15,179.64,-4.96
2018-10-18 3:9:52.500,0.27,0.21,-8.83,21.63,17.00,43.64,0.82,102781.25,-131.07,178.65,-1.74
2018-10-18 3:9:53.000,-0.09,0.13,-8.89,21.64,17.00,43.64,0.82,102793.08,-132.14,179.15,0.56
2018-10-18 3:9:53.500,-0.09,0.03,-9.58,21.64,19.00,43.63,0.82,102809.61,-133.63,179.84,0.52
2018-10-18 3:9:54.000,0.23,0.09,-9.91,21.64,17.00,43.64,0.82,102812.36,-133.87,179.52,-1.33
2018-10-18 3:9:54.500,0.36,0.00,-9.51,21.64,19.00,43.63,0.82,102817.88,-134.37,180.01,-2.19
2018-10-18 3:9:55.000,0.07,0.09,-9.06,21.64,17.00,43.64,0.82,102839.92,-136.35,179.47,-0.42
2018-10-18 3:9:55.500,0.13,-0.04,-9.12,21.64,19.00,43.65,0.82,102837.99,-136.18,-179.77,-0.84
2018-10-18 3:9:56.000,0.29,0.15,-9.61,21.64,19.00,43.65,0.82,102840.75,-136.43,179.10,-1.71
2018-10-18 3:9:56.500,0.76,-0.08,-9.75,21.63,17.00,43.64,0.82,102839.11,-136.28,-179.56,-4.44
2018-10-18 3:9:57.000,1.32,0.19,-10.46,21.63,17.00,43.65,0.82,102839.11,-136.28,178.96,-7.20
2018-10-18 3:9:57.500,1.29,0.20,-9.86,21.63,17.00,43.62,0.82,102830.85,-135.54,178.84,-7.47
2018-10-18 3:9:58.000,0.73,0.32,-9.19,21.64,20.00,43.65,0.82,102835.23,-135.93,178.04,-4.53
2018-10-18 3:9:58.500,0.48,0.23,-8.17,21.64,20.00,43.63,0.82,102828.89,-135.36,178.40,-3.35
2018-10-18 3:9:59.000,0.79,0.09,-9.90,21.64,17.00,43.65,0.82,102813.19,-133.95,179.51,-4.53
2018-10-18 3:9:59.500,1.04,0.17,-10.05,21.63,17.00,43.65,0.82,102808.80,-133.55,179.03,-5.93
