DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-20 17:1:50.000,0.61,0.10,-9.49,22.73,17.00,46.74,0.82,103079.21,-157.89,179.44,-3.70
2018-10-20 17:1:50.500,0.59,0.11,-9.71,22.72,19.00,46.75,0.82,103067.33,-156.82,179.34,-3.50
2018-10-20 17:1:51.000,0.54,0.15,-9.27,22.73,17.00,46.73,0.82,103065.41,-156.65,179.07,-3.31
2018-10-20 17:1:51.500,0.62,0.17,-9.58,22.72,17.00,46.73,0.82,103070.09,-157.07,178.98,-3.72
2018-10-20 17:1:52.000,0.55,0.15,-9.42,22.73,17.00,46.75,0.82,103068.17,-156.90,179.08,-3.32
2018-10-20 17:1:52.500,0.61,0.12,-9.19,22.73,19.00,46.73,0.82,103073.69,-157.40,179.24,-3.82
2018-10-20 17:1:53.000,0.58,0.17,-9.38,22.72,19.00,46.74,0.82,103070.09,-157.07,178.96,-3.57
2018-10-20 17:1:53.500,0.74,0.13,-9.37,22.73,17.00,46.73,0.82,103073.69,-157.40,179.19,-4.50
2018-10-20 17:1:54.000,0.57,0.11,-9.33,22.72,17.00,46.74,0.82,103070.09,-157.07,179.37,-3.47
2018-10-20 17:1:54.500,0.57,0.12,-9.17,22.72,17.00,46.72,0.82,103067.33,-156.82,179.23,-3.59
2018-10-20 17:1:55.000,0.67,0.03,-9.38,22.72,17.00,46.76,0.82,103069.27,-157.00,179.84,-4.09
2018-10-20 17:1:55.500,0.61,0.06,-9.29,22.73,17.00,46.73,0.82,103070.93,-157.15,179.66,-3.78
2018-10-20 17:1:56.000,0.48,0.13,-9.40,22.72,17.00,46.73,0.82,103069.27,-157.00,179.20,-2.92
2018-10-20 17:1:56.500,0.61,0.08,-9.28,22.73,19.00,46.74,0.82,103070.93,-157.15,179.54,-3.78
2018-10-20 17:1:57.000,0.70,0.11,-9.26,22.72,17.00,46.73,0.82,103066.50,-156.75,179.36,-4.32
2018-10-20 17:1:57.500,0.53,0.05,-9.49,22.72,17.00,46.72,0.82,103067.33,-156.82,179.72,-3.18
2018-10-20 17:1:58.000,0.61,0.04,-9.47,22.72,17.00,46.73,0.82,103070.09,-157.07,179.78,-3.70
2018-10-20 17:1:58.500,0.63,0.08,-9.33,22.72,19.00,46.73,0.82,103072.02,-157.24,179.54,-3.88
2018-10-20 17:1:59.000,0.59,0.11,-9.24,22.73,19.00,46.73,0.82,103073.69,-157.40,179.36,-3.68
2018-10-20 17:1:59.500,0.42,0.15,-9.72,22.71,17.00,46.74,0.82,103071.22,-157.17,179.11,-2.48
2018-10-20 17:2:0.000,0.53,0.07,-9.44,22.72,19.00,46.73,0.82,103070.09,-157.07,179.61,-3.20
2018-10-20 17:2:0.500,0.68,0.14,-9.23,22.72,17.00,46.73,0.82,103063.74,-156.50,179.12,-4.21
2018-10-20 17:2:1.000,0.59,0.15,-9.42,22.72,17.00,46.73,0.82,103077.54,-157.74,179.08,-3.61
2018-10-20 17:2:1.500,0.57,0.08,-9.41,22.73,17.00,46.74,0.82,103070.93,-157.15,179.55,-3.50
2018-10-20 17:2:2.000,0.61,0.08,-9.63,22.73,17.00,46.73,0.82,103068.17,-156.90,179.56,-3.64
2018-10-20 17:2:2.500,0.58,0.08,-9.45,22.72,17.00,46.74,0.82,103067.33,-156.82,179.55,-3.54
2018-10-20 17:2:3.000,0.48,0.15,-9.41,22.73,20.00,46.73,0.82,103070.93,-157.15,179.08,-2.91
2018-10-20 17:2:3.500,0.54,0.11,-9.45,22.73,17.00,46.75,0.82,103070.93,-157.15,179.32,-3.25
2018-10-20 17:2:4.000,0.76,0.07,-9.38,22.72,20.00,46.74,0.82,103066.50,-156.75,179.60,-4.61
2018-10-20 17:2:4.500,0.62,0.10,-9.38,22.73,19.00,46.73,0.82,103073.69,-157.40,179.43,-3.80
2018-10-20 17:2:5.000,0.56,0.08,-9.74,22.72,17.00,46.74,0.82,103070.09,-157.07,179.56,-3.26
2018-10-20 17:2:5.500,0.52,0.15,-9.53,22.72,17.00,46.72,0.82,103072.02,-157.24,179.09,-3.11
2018-10-20 17:2:6.000,0.72,0.07,-9.28,22.73,19.00,46.74,0.82,103070.93,-157.15,179.60,-4.43
2018-10-20 17:2:6.500,0.56,0.09,-9.50,22.73,19.00,46.73,0.82,103073.69,-157.40,179.49,-3.35
2018-10-20 17:2:7.000,0.58,0.09,-9.64,22.72,20.00,46.74,0.82,103075.61,-157.57,179.50,-3.47
2018-10-20 17:2:7.500,0.57,0.06,-9.37,22.72,17.00,46.74,0.82,103072.02,-157.24,179.66,-3.51
2018-10-20 17:2:8.000,0.45,0.12,-9.36,22.72,17.00,46.73,0.82,103075.61,-157.57,179.25,-2.75
2018-10-20 17:2:8.500,0.59,0.11,-9.58,22.71,17.00,46.74,0.82,103076.74,-157.67,179.38,-3.55
2018-10-20 17:2:9.000,0.57,0.19,-9.13,22.72,19.00,46.75,0.82,103075.61,-157.57,178.81,-3.60
2018-10-20 17:2:9.500,0.46,0.11,-9.30,22.72,17.00,46.75,0.82,103067.33,-156.82,179.31,-2.83
2018-10-20 17:2:10.000,0.45,0.12,-9.28,22.72,17.00,46.73,0.82,103075.61,-157.57,179.24,-2.78
2018-10-20 17:2:10.500,0.60,0.09,-9.62,22.73,18.00,46.73,0.82,103073.69,-157.40,179.50,-3.59
2018-10-20 17:2:11.000,0.60,0.10,-9.07,22.72,17.00,46.73,0.82,103067.33,-156.82,179.41,-3.81
2018-10-20 17:2:11.500,0.54,0.11,-9.44,22.72,17.00,46.74,0.82,103070.09,-157.07,179.32,-3.25
2018-10-20 17:2:12.000,0.61,0.14,-9.45,22.72,17.00,46.74,0.82,103075.61,-157.57,179.14,-3.71
2018-10-20 17:2:12.500,0.54,0.13,-9.38,22.72,17.00,46.73,0.82,103070.09,-157.07,179.19,-3.27
2018-10-20 17:2:13.000,0.57,0.16,-9.45,22.72,20.00,46.73,0.82,103075.61,-157.57,179.03,-3.48
2018-10-20 17:2:13.500,0.61,0.11,-9.40,22.72,20.00,46.73,0.82,103060.98,-156.25,179.31,-3.73
2018-10-20 17:2:14.000,0.57,0.11,-9.80,22.72,17.00,46.74,0.82,103070.09,-157.07,179.34,-3.36
2018-10-20 17:2:14.500,0.74,0.21,-9.39,22.73,17.00,46.74,0.82,103073.69,-157.40,178.73,-4.49
2018-10-20 17:2:15.000,0.54,0.03,-9.72,22.73,19.00,46.72,0.82,103073.69,-157.40,179.84,-3.16
2018-10-20 17:2:15.500,0.55,0.06,-9.25,22.72,20.00,46.74,0.82,103064.57,-156.57,179.66,-3.38
2018-10-20 17:2:16.000,0.56,0.09,-9.30,22.72,17.00,46.74,0.82,103072.02,-157.24,179.48,-3.42
2018-10-20 17:2:16.500,0.64,0.02,-9.22,22.72,19.00,46.73,0.82,103070.09,-157.07,179.89,-3.98
2018-10-20 17:2:17.000,0.43,0.15,-9.34,22.72,19.00,46.74,0.82,103078.38,-157.82,179.07,-2.64
2018-10-20 17:2:17.500,0.51,0.11,-9.41,22.72,19.00,46.74,0.82,103070.09,-157.07,179.37,-3.09
2018-10-20 17:2:18.000,0.68,0.09,-9.35,22.71,17.00,46.73,0.82,103068.45,-156.92,179.48,-4.16
2018-10-20 17:2:18.500,0.53,0.12,-9.26,22.72,17.00,46.73,0.82,103072.86,-157.32,179.24,-3.26
2018-10-20 17:2:19.000,0.64,0.10,-9.24,22.72,19.00,46.75,0.82,103072.86,-157.32,179.42,-3.97
2018-10-20 17:2:19.500,0.64,0.26,-9.67,22.72,17.00,46.74,0.82,103072.86,-157.32,178.48,-3.79
2018-10-20 17:2:20.000,0.80,0.06,-9.57,22.72,17.00,46.72,0.82,103067.33,-156.82,179.67,-4.75
2018-10-20 17:2:20.500,0.62,0.08,-9.45,22.72,17.00,46.73,0.82,103069.27,-157.00,179.55,-3.77
2018-10-20 17:2:21.000,0.65,0.09,-9.59,22.73,19.00,46.74,0.82,103068.17,-156.90,179.50,-3.89
2018-10-20 17:2:21.500,0.59,0.15,-9.32,22.72,17.00,46.75,0.82,103075.61,-157.57,179.07,-3.65
2018-10-20 17:2:22.000,0.56,0.07,-9.56,22.73,18.00,46.74,0.82,103068.17,-156.90,179.61,-3.33
2018-10-20 17:2:22.500,0.57,0.06,-9.33,22.72,17.00,46.73,0.82,103070.09,-157.07,179.66,-3.47
2018-10-20 17:2:23.000,0.55,0.09,-9.40,22.72,20.00,46.74,0.82,103070.09,-157.07,179.49,-3.33
2018-10-20 17:2:23.500,0.56,0.09,-9.20,22.72,17.00,46.72,0.82,103066.50,-156.75,179.48,-3.46
2018-10-20 17:2:24.000,0.50,0.02,-9.72,22.72,17.00,46.73,0.82,103070.09,-157.07,179.90,-2.93
2018-10-20 17:2:24.500,0.43,0.15,-9.11,22.72,20.00,46.75,0.82,103070.09,-157.07,179.05,-2.71
2018-10-20 17:2:25.000,0.59,0.08,-9.70,22.72,20.00,46.75,0.82,103075.61,-157.57,179.56,-3.50
2018-10-20 17:2:25.500,0.75,0.07,-9.67,22.71,19.00,46.73,0.82,103068.45,-156.92,179.62,-4.42
2018-10-20 17:2:26.000,0.76,0.01,-9.09,22.72,17.00,46.74,0.82,103069.27,-157.00,179.95,-4.76
2018-10-20 17:2:26.500,0.59,0.16,-9.32,22.73,17.00,46.73,0.82,103070.93,-157.15,179.01,-3.65
2018-10-20 17:2:27.000,0.54,0.09,-9.19,22.72,20.00,46.74,0.82,103064.57,-156.57,179.48,-3.34
2018-10-20 17:2:27.500,0.58,0.07,-9.36,22.72,19.00,46.75,0.82,103069.27,-157.00,179.60,-3.57
2018-10-20 17:2:28.000,0.69,0.09,-9.30,22.72,17.00,46.74,0.82,103070.09,-157.07,179.48,-4.24
2018-10-20 17:2:28.500,0.59,0.05,-9.46,22.72,17.00,46.74,0.82,103070.09,-157.07,179.72,-3.59
2018-10-20 17:2:29.000,0.62,0.12,-9.53,22.73,19.00,46.76,0.82,103071.73,-157.22,179.26,-3.74
2018-10-20 17:2:29.500,0.74,0.04,-9.22,22.73,19.00,46.75,0.82,103070.93,-157.15,179.78,-4.57
2018-10-20 17:2:30.000,0.56,0.11,-9.43,22.72,17.00,46.76,0.82,103072.86,-157.32,179.31,-3.37
2018-10-20 17:2:30.500,0.53,0.11,-9.51,22.73,17.00,46.75,0.82,103076.45,-157.64,179.32,-3.17
2018-10-20 17:2:31.000,0.61,0.11,-9.34,22.72,19.00,46.75,0.82,103069.27,-157.00,179.31,-3.76
2018-10-20 17:2:31.500,0.67,0.12,-9.42,22.72,17.00,46.75,0.82,103075.61,-157.57,179.26,-4.07
2018-10-20 17:2:32.000,0.55,0.21,-9.31,22.73,17.00,46.76,0.82,103073.69,-157.40,178.72,-3.36
2018-10-20 17:2:32.500,0.55,0.07,-9.74,22.73,17.00,46.76,0.82,103068.97,-156.97,179.62,-3.21
2018-10-20 17:2:33.000,0.57,0.09,-9.63,22.73,17.00,46.74,0.82,103079.21,-157.89,179.50,-3.42
2018-10-20 17:2:33.500,0.57,0.13,-9.51,22.73,17.00,46.74,0.82,103068.17,-156.90,179.21,-3.46
2018-10-20 17:2:34.000,0.38,0.07,-9.45,22.72,17.00,46.73,0.82,103070.09,-157.07,179.61,-2.32
2018-10-20 17:2:34.500,0.64,0.25,-9.37,22.72,17.00,46.74,0.82,103072.86,-157.32,178.49,-3.92
2018-10-20 17:2:35.000,0.54,0.07,-9.37,22.72,19.00,46.74,0.82,103075.61,-157.57,179.60,-3.28
2018-10-20 17:2:35.500,0.59,0.04,-9.32,22.73,19.00,46.74,0.82,103076.45,-157.64,179.78,-3.65
2018-10-20 17:2:36.000,0.48,0.14,-9.68,22.72,17.00,46.75,0.82,103070.09,-157.07,179.16,-2.83
2018-10-20 17:2:36.500,0.45,0.10,-9.26,22.72,17.00,46.75,0.82,103070.09,-157.07,179.42,-2.78
2018-10-20 17:2:37.000,0.58,0.10,-9.42,22.72,20.00,46.75,0.82,103075.61,-157.57,179.43,-3.55
2018-10-20 17:2:37.500,0.67,0.16,-9.21,22.72,17.00,46.73,0.82,103070.09,-157.07,179.00,-4.17
2018-10-20 17:2:38.000,0.51,0.06,-8.99,22.72,17.00,46.75,0.82,103075.61,-157.57,179.65,-3.23
2018-10-20 17:2:38.500,0.64,0.06,-9.41,22.72,20.00,46.74,0.82,103072.86,-157.32,179.66,-3.90
2018-10-20 17:2:39.000,0.63,0.19,-9.45,22.73,19.00,46.75,0.82,103074.48,-157.47,178.85,-3.83
2018-10-20 17:2:39.500,0.59,0.18,-9.31,22.73,17.00,46.76,0.82,103073.69,-157.40,178.89,-3.65
2018-10-20 17:2:40.000,0.52,0.11,-9.49,22.73,17.00,46.75,0.82,103070.93,-157.15,179.32,-3.12
2018-10-20 17:2:40.500,0.61,0.02,-9.42,22.72,17.00,46.74,0.82,103075.61,-157.57,179.90,-3.73
2018-10-20 17:2:41.000,0.56,0.03,-9.78,22.73,17.00,46.73,0.82,103070.93,-157.15,179.84,-3.25
2018-10-20 17:2:41.500,0.66,0.11,-9.45,22.72,19.00,46.74,0.82,103070.09,-157.07,179.32,-4.00
2018-10-20 17:2:42.000,0.57,0.11,-9.46,22.72,17.00,46.75,0.82,103070.09,-157.07,179.38,-3.42
2018-10-20 17:2:42.500,0.61,0.09,-9.21,22.72,17.00,46.73,0.82,103070.09,-157.07,179.48,-3.81
2018-10-20 17:2:43.000,0.42,0.15,-9.50,22.72,19.00,46.75,0.82,103072.86,-157.32,179.09,-2.54
2018-10-20 17:2:43.500,0.62,0.08,-9.32,22.73,19.00,46.77,0.82,103071.73,-157.22,179.54,-3.82
2018-10-20 17:2:44.000,0.60,0.12,-9.22,22.73,17.00,46.75,0.82,103070.93,-157.15,179.24,-3.75
2018-10-20 17:2:44.500,0.59,0.03,-9.20,22.72,17.00,46.74,0.82,103074.78,-157.49,179.83,-3.70
2018-10-20 17:2:45.000,0.57,0.06,-9.17,22.72,20.00,46.74,0.82,103072.86,-157.32,179.65,-3.53
2018-10-20 17:2:45.500,0.49,0.11,-9.19,22.72,17.00,46.75,0.82,103075.61,-157.57,179.30,-3.04
2018-10-20 17:2:46.000,0.57,0.08,-9.55,22.73,18.00,46.74,0.82,103079.21,-157.89,179.55,-3.44
2018-10-20 17:2:46.500,0.61,0.00,-9.59,22.72,20.00,46.74,0.82,103070.09,-157.07,180.01,-3.66
2018-10-20 17:2:47.000,0.67,0.15,-9.32,22.72,20.00,46.76,0.82,103070.09,-157.07,179.07,-4.11
2018-10-20 17:2:47.500,0.57,0.09,-9.53,22.73,17.00,46.76,0.82,103073.69,-157.40,179.49,-3.45
2018-10-20 17:2:48.000,0.57,0.14,-9.15,22.73,17.00,46.76,0.82,103074.48,-157.47,179.11,-3.59
2018-10-20 17:2:48.500,0.44,0.07,-9.57,22.73,19.00,46.76,0.82,103073.69,-157.40,179.61,-2.64
2018-10-20 17:2:49.000,0.40,0.14,-9.58,22.73,17.00,46.75,0.82,103077.25,-157.72,179.15,-2.40
2018-10-20 17:2:49.500,0.72,0.03,-9.31,22.73,20.00,46.76,0.82,103068.17,-156.90,179.84,-4.41
2018-10-20 17:2:50.000,0.55,0.06,-9.71,22.74,17.00,46.77,0.82,103078.09,-157.79,179.67,-3.22
2018-10-20 17:2:50.500,0.58,0.00,-9.26,22.73,17.00,46.74,0.82,103073.69,-157.40,180.01,-3.61
2018-10-20 17:2:51.000,0.62,0.17,-9.55,22.72,19.00,46.75,0.82,103072.86,-157.32,178.98,-3.73
2018-10-20 17:2:51.500,0.52,0.11,-9.58,22.73,17.00,46.75,0.82,103079.21,-157.89,179.38,-3.09
2018-10-20 17:2:52.000,0.65,0.11,-9.54,22.73,17.00,46.77,0.82,103071.73,-157.22,179.38,-3.91
2018-10-20 17:2:52.500,0.34,0.04,-9.19,22.73,17.00,46.75,0.82,103076.45,-157.64,179.77,-2.09
2018-10-20 17:2:53.000,0.58,0.04,-9.21,22.71,19.00,46.76,0.82,103071.22,-157.17,179.77,-3.63
2018-10-20 17:2:53.500,0.69,0.09,-9.33,22.73,19.00,46.76,0.82,103073.69,-157.40,179.48,-4.23
2018-10-20 17:2:54.000,0.66,0.08,-9.26,22.73,17.00,46.75,0.82,103073.69,-157.40,179.54,-4.08
2018-10-20 17:2:54.500,0.71,0.18,-9.52,22.72,17.00,46.78,0.82,103074.78,-157.49,178.92,-4.26
2018-10-20 17:2:55.000,0.73,0.09,-9.39,22.73,19.00,46.77,0.82,103077.25,-157.72,179.49,-4.43
2018-10-20 17:2:55.500,0.74,0.15,-9.34,22.72,19.00,46.76,0.82,103069.27,-157.00,179.07,-4.52
2018-10-20 17:2:56.000,0.39,0.11,-9.44,22.73,17.00,46.76,0.82,103068.97,-156.97,179.32,-2.38
2018-10-20 17:2:56.500,0.63,0.13,-9.29,22.72,17.00,46.75,0.82,103064.57,-156.57,179.19,-3.89
2018-10-20 17:2:57.000,0.41,0.10,-9.60,22.73,17.00,46.78,0.82,103066.20,-156.72,179.44,-2.46
2018-10-20 17:2:57.500,0.63,0.03,-8.88,22.72,19.00,46.75,0.82,103069.27,-157.00,179.83,-4.07
2018-10-20 17:2:58.000,0.54,0.07,-9.51,22.73,17.00,46.76,0.82,103073.69,-157.40,179.61,-3.23
2018-10-20 17:2:58.500,0.65,0.09,-9.31,22.72,18.00,46.76,0.82,103072.86,-157.32,179.48,-4.00
2018-10-20 17:2:59.000,0.55,0.11,-9.32,22.72,17.00,46.76,0.82,103067.33,-156.82,179.31,-3.35
2018-10-20 17:2:59.500,0.56,0.03,-9.41,22.72,19.00,46.75,0.82,103067.33,-156.82,179.84,-3.38
2018-10-20 17:3:0.000,0.49,0.11,-9.25,22.73,17.00,46.76,0.82,103074.48,-157.47,179.30,-3.02
2018-10-20 17:3:0.500,0.57,0.13,-9.55,22.72,17.00,46.76,0.82,103070.09,-157.07,179.21,-3.39
2018-10-20 17:3:1.000,0.64,0.11,-9.45,22.73,19.00,46.78,0.82,103071.73,-157.22,179.37,-3.88
2018-10-20 17:3:1.500,0.63,0.06,-9.19,22.73,19.00,46.76,0.82,103068.17,-156.90,179.65,-3.94
2018-10-20 17:3:2.000,0.57,0.14,-9.57,22.72,17.00,46.78,0.82,103074.78,-157.49,179.15,-3.38
2018-10-20 17:3:2.500,0.63,0.04,-8.93,22.72,17.00,46.76,0.82,103070.09,-157.07,179.77,-4.05
2018-10-20 17:3:3.000,0.46,0.11,-9.12,22.72,19.00,46.75,0.82,103072.86,-157.32,179.29,-2.89
2018-10-20 17:3:3.500,0.55,0.18,-9.65,22.72,19.00,46.78,0.82,103072.86,-157.32,178.93,-3.24
2018-10-20 17:3:4.000,0.69,0.13,-9.41,22.72,18.00,46.76,0.82,103070.09,-157.07,179.20,-4.19
2018-10-20 17:3:4.500,0.65,0.09,-9.22,22.73,17.00,46.74,0.82,103068.17,-156.90,179.48,-4.04
2018-10-20 17:3:5.000,0.48,0.14,-9.11,22.72,19.00,46.78,0.82,103063.74,-156.50,179.11,-3.01
2018-10-20 17:3:6.500,0.56,0.19,-9.44,22.73,17.00,46.76,0.82,103068.17,-156.90,178.85,-3.37
2018-10-20 17:3:6.000,0.57,0.12,-9.44,22.72,19.00,46.76,0.82,103070.09,-157.07,179.26,-3.49
2018-10-20 17:3:7.500,0.45,0.20,-9.61,22.72,17.00,46.76,0.82,103070.09,-157.07,178.81,-2.68
2018-10-20 17:3:7.000,0.74,0.13,-9.49,22.72,19.00,46.76,0.82,103070.09,-157.07,179.20,-4.44
2018-10-20 17:3:8.500,0.53,0.19,-9.42,22.72,19.00,46.76,0.82,103072.86,-157.32,178.85,-3.20
2018-10-20 17:3:8.000,0.54,0.11,-9.00,22.72,19.00,46.75,0.82,103067.33,-156.82,179.28,-3.41
2018-10-20 17:3:9.500,0.57,0.13,-9.23,22.73,17.00,46.77,0.82,103071.73,-157.22,179.18,-3.56
2018-10-20 17:3:9.000,0.52,0.07,-9.25,22.72,20.00,46.79,0.82,103070.09,-157.07,179.60,-3.20
2018-10-20 17:3:10.500,0.64,0.04,-9.44,22.73,19.00,46.78,0.82,103073.69,-157.40,179.78,-3.89
2018-10-20 17:3:10.000,0.63,0.14,-9.80,22.72,17.00,46.76,0.82,103069.27,-157.00,179.17,-3.69
2018-10-20 17:3:11.500,0.70,0.17,-9.48,22.73,17.00,46.77,0.82,103071.73,-157.22,178.97,-4.22
2018-10-20 17:3:11.000,0.56,0.14,-9.41,22.72,19.00,46.76,0.82,103072.86,-157.32,179.14,-3.38
2018-10-20 17:3:12.500,0.57,0.03,-9.35,22.73,19.00,46.75,0.82,103068.17,-156.90,179.84,-3.46
2018-10-20 17:3:12.000,0.59,0.07,-9.64,22.73,19.00,46.77,0.82,103074.48,-157.47,179.61,-3.53
2018-10-20 17:3:13.500,0.58,0.13,-9.28,22.73,17.00,46.76,0.82,103073.69,-157.40,179.19,-3.60
2018-10-20 17:3:13.000,0.49,0.06,-9.44,22.72,17.00,46.78,0.82,103066.50,-156.75,179.66,-2.96
2018-10-20 17:3:14.500,0.67,0.15,-9.06,22.72,20.00,46.75,0.82,103060.98,-156.25,179.04,-4.23
2018-10-20 17:3:14.000,0.57,0.07,-9.11,22.73,19.00,46.75,0.82,103073.69,-157.40,179.59,-3.61
2018-10-20 17:3:15.500,0.72,0.04,-9.27,22.72,17.00,46.76,0.82,103070.09,-157.07,179.78,-4.43
2018-10-20 17:3:15.000,0.60,0.14,-9.55,22.72,17.00,46.79,0.82,103069.27,-157.00,179.15,-3.62
2018-10-20 17:3:16.500,0.75,0.03,-9.30,22.72,20.00,46.76,0.82,103070.09,-157.07,179.84,-4.59
2018-10-20 17:3:16.000,0.71,-0.02,-9.35,22.72,20.00,46.76,0.82,103069.27,-157.00,-179.90,-4.34
2018-10-20 17:3:17.500,0.72,0.00,-9.06,22.72,17.00,46.76,0.82,103070.09,-157.07,180.01,-4.53
2018-10-20 17:3:17.000,0.54,0.07,-9.41,22.73,17.00,46.76,0.82,103070.93,-157.15,179.60,-3.26
2018-10-20 17:3:18.500,0.47,0.17,-9.33,22.73,20.00,46.77,0.82,103068.97,-156.97,178.95,-2.88
2018-10-20 17:3:18.000,0.59,0.06,-9.22,22.73,19.00,46.78,0.82,103074.48,-157.47,179.66,-3.69
2018-10-20 17:3:19.500,0.67,0.10,-9.00,22.73,17.00,46.78,0.82,103074.48,-157.47,179.40,-4.26
2018-10-20 17:3:19.000,0.64,0.15,-9.49,22.72,19.00,46.78,0.82,103072.02,-157.24,179.09,-3.87
2018-10-20 17:3:20.500,0.54,0.17,-9.08,22.72,17.00,46.78,0.82,103064.57,-156.57,178.93,-3.38
2018-10-20 17:3:20.000,0.55,0.13,-9.47,22.72,19.00,46.76,0.82,103069.27,-157.00,179.20,-3.30
2018-10-20 17:3:21.500,0.67,0.08,-9.29,22.72,17.00,46.75,0.82,103066.50,-156.75,179.54,-4.13
2018-10-20 17:3:21.000,0.42,0.04,-9.00,22.72,17.00,46.78,0.82,103070.09,-157.07,179.77,-2.68
2018-10-20 17:3:22.500,0.67,0.12,-9.60,22.73,19.00,46.75,0.82,103070.93,-157.15,179.27,-4.00
2018-10-20 17:3:22.000,0.65,0.15,-9.72,22.72,17.00,46.76,0.82,103067.33,-156.82,179.11,-3.83
2018-10-20 17:3:23.500,0.73,0.03,-9.10,22.72,17.00,46.76,0.82,103075.61,-157.57,179.83,-4.57
2018-10-20 17:3:23.000,0.55,0.12,-9.15,22.73,17.00,46.77,0.82,103074.48,-157.47,179.23,-3.42
2018-10-20 17:3:24.500,0.60,0.06,-9.56,22.72,19.00,46.76,0.82,103069.27,-157.00,179.67,-3.61
2018-10-20 17:3:24.000,0.69,0.07,-9.23,22.72,17.00,46.76,0.82,103070.09,-157.07,179.60,-4.27
2018-10-20 17:3:25.500,0.51,0.08,-9.08,22.73,17.00,46.75,0.82,103079.21,-157.89,179.53,-3.20
2018-10-20 17:3:25.000,0.55,0.09,-9.35,22.73,20.00,46.76,0.82,103071.73,-157.22,179.48,-3.34
2018-10-20 17:3:26.500,0.74,0.07,-9.14,22.73,20.00,46.78,0.82,103073.69,-157.40,179.59,-4.61
2018-10-20 17:3:26.000,0.69,0.09,-9.37,22.73,19.00,46.75,0.82,103070.93,-157.15,179.49,-4.21
2018-10-20 17:3:27.500,0.43,0.10,-9.07,22.71,17.00,46.76,0.82,103062.94,-156.43,179.41,-2.72
2018-10-20 17:3:27.000,0.62,0.09,-9.60,22.72,17.00,46.76,0.82,103069.27,-157.00,179.50,-3.71
2018-10-20 17:3:28.500,0.59,0.06,-8.99,22.72,19.00,46.76,0.82,103070.09,-157.07,179.65,-3.78
2018-10-20 17:3:28.000,0.66,0.04,-9.18,22.72,17.00,46.78,0.82,103070.09,-157.07,179.77,-4.12
2018-10-20 17:3:29.500,0.73,0.00,-9.37,22.72,17.00,46.76,0.82,103072.86,-157.32,180.01,-4.44
2018-10-20 17:3:29.000,0.57,0.14,-9.09,22.72,17.00,46.75,0.82,103067.33,-156.82,179.11,-3.62
2018-10-20 17:3:30.500,0.61,0.05,-9.10,22.72,19.00,46.78,0.82,103070.09,-157.07,179.71,-3.85
2018-10-20 17:3:30.000,0.56,0.14,-9.47,22.72,19.00,46.76,0.82,103072.02,-157.24,179.14,-3.36
2018-10-20 17:3:31.500,0.57,0.07,-9.28,22.72,17.00,46.78,0.82,103070.09,-157.07,179.60,-3.48
2018-10-20 17:3:31.000,0.65,0.15,-9.52,22.72,17.00,46.76,0.82,103066.50,-156.75,179.09,-3.91
2018-10-20 17:3:32.500,0.67,0.18,-9.64,22.73,17.00,46.75,0.82,103068.17,-156.90,178.93,-3.98
2018-10-20 17:3:32.000,0.51,0.11,-9.41,22.72,19.00,46.74,0.82,103067.33,-156.82,179.37,-3.09
2018-10-20 17:3:33.500,0.61,0.11,-9.16,22.73,17.00,46.76,0.82,103068.17,-156.90,179.35,-3.83
2018-10-20 17:3:33.000,0.44,0.12,-9.09,22.72,17.00,46.75,0.82,103069.27,-157.00,179.23,-2.78
2018-10-20 17:3:34.500,0.62,0.09,-9.19,22.72,19.00,46.74,0.82,103070.09,-157.07,179.48,-3.88
2018-10-20 17:3:34.000,0.48,0.11,-9.38,22.72,19.00,46.76,0.82,103067.33,-156.82,179.31,-2.92
2018-10-20 17:3:35.500,0.53,0.11,-9.36,22.72,17.00,46.74,0.82,103067.33,-156.82,179.37,-3.22
2018-10-20 17:3:35.000,0.60,0.04,-9.22,22.72,17.00,46.74,0.82,103064.57,-156.57,179.78,-3.75
2018-10-20 17:3:36.500,0.69,0.07,-9.25,22.72,17.00,46.75,0.82,103072.86,-157.32,179.60,-4.26
2018-10-20 17:3:36.000,0.56,0.11,-9.27,22.71,17.00,46.76,0.82,103065.70,-156.68,179.30,-3.43
2018-10-20 17:3:37.500,0.59,0.06,-9.42,22.72,17.00,46.74,0.82,103075.61,-157.57,179.66,-3.61
2018-10-20 17:3:37.000,0.60,0.11,-9.45,22.72,17.00,46.75,0.82,103070.09,-157.07,179.32,-3.65
2018-10-20 17:3:38.500,0.57,0.12,-9.10,22.72,19.00,46.75,0.82,103072.86,-157.32,179.23,-3.61
2018-10-20 17:3:38.000,0.57,0.07,-9.67,22.73,17.00,46.74,0.82,103070.93,-157.15,179.62,-3.40
2018-10-20 17:3:39.500,0.57,0.09,-9.36,22.73,17.00,46.75,0.82,103068.17,-156.90,179.49,-3.46
2018-10-20 17:3:39.000,0.61,0.00,-9.45,22.71,20.00,46.75,0.82,103068.45,-156.92,180.01,-3.71
2018-10-20 17:3:40.500,0.59,0.10,-9.33,22.72,20.00,46.74,0.82,103067.33,-156.82,179.42,-3.64
2018-10-20 17:3:40.000,0.48,0.17,-9.65,22.73,17.00,46.74,0.82,103076.45,-157.64,178.99,-2.84
